lib	name	group
GALhvcxR266157-767	SZ020607	G1
GALhvcxR266158-768	SZ090502	G1
GALhvcxR266159-769	SZ020504	G1
GALhvcxR266160-770	SZ020303	G1
GALhvcxR266161-771	SZ050608	G1
GALhvcxR266162-669	SZ050101	G1
GALhvcxR266163-670	SZ100607	G1
GALhvcxR266165-672	SZ070806	G1
GALhvcxR266166-673	SZ111004	G1
GALhvcxR266167-674	SZ020606	G1
GALhvcxR266168-675	SZ020101	G1
GALhvcxR266169-676	SZ110805	G1
GALhvcxR266170-678	SZ010407	G1
GALhvcxR266171-679	SZ081006	G1
GALhvcxR266172-681	SZ060102	G1
GALhvcxR266173-682	SZ110204	G1
GALhvcxR266174-683	SZ070208	G1
GALhvcxR266175-684	SZ040602	G1
GALhvcxR266176-685	SZ120608	G1
GALhvcxR266177-686	SZ120907	G1
GALhvcxR266178-687	SZ090606	G1
GALhvcxR266179-688	SZ020105	G1
GALhvcxR266180-690	SZ060101	G1
GALhvcxR266181-691	SZ120508	G1
GALhvcxR266182-692	SZ070907	G1
GALhvcxR266183-693	SZ010106	G1
GALhvcxR266184-695	SZ080604	G1
GALhvcxR266185-703	SZ040901	G1
GALhvcxR266186-706	SZ120208	G1
GALhvcxR266187-707	SZ080306	G1
GALhvcxR266188-606	SZ060403	G1
GALhvcxR266189-611	SZ080907	G1
GALhvcxR266190-621	SZ010907	G1
GALhvcxR266191-631	SZ040601	G1
GALhvcxR266192-642	SZ031006	G1
GALhvcxR266193-646	SZ050606	G1
GALhvcxR266194-656	SZ100803	G1
GALhvcxR266195-701	SZ090305	G1
GALhvcxR266196-607	SZ080208	G1
GALhvcxR266197-612	SZ050903	G1
GALhvcxR266198-622	SZ020102	G1
GALhvcxR266199-632	SZ130405	G1
GALhvcxR266200-643	SZ120303	G1
GALhvcxR266201-648	SZ020206	G1
GALhvcxR266202-657	SZ120202	G1
GALhvcxR266203-704	SZ120408	G1
GALhvcxR266204-401	SZ030607	G1
GALhvcxR266205-402	SZ050604	G1
GALhvcxR266206-403	SZ011006	G1
GALhvcxR266207-404	SZ080502	G1
GALhvcxR266208-405	SZ030401	G1
GALhvcxR266209-406	SZ110801	G1
GALhvcxR266210-407	SZ130102	G1
GALhvcxR266211-409	SZ030404	G1
GALhvcxR266212-410	SZ030803	G1
GALhvcxR266213-411	SZ070904	G1
GALhvcxR266214-412	SZ100206	G1
GALhvcxR266215-413	SZ080307	G1
GALhvcxR266216-414	SZ051001	G1
GALhvcxR266217-415	SZ080808	G1
GALhvcxR266218-416	SZ040306	G1
GALhvcxR266219-602	SZ060207	G1
GALhvcxR266221-604	SZ021002	G1
GALhvcxR266222-605	SZ100505	G1
GALhvcxR266223-610	SZ100208	G1
GALhvcxR266224-616	SZ080402	G1
GALhvcxR266225-618	SZ091003	G1
GALhvcxR266226-619	SZ110906	G1
GALhvcxR266227-620	SZ130808	G1
GALrwozR265811-606	SZ060906	G1
GALrwozR265812-611	SZ020505	G1
GALrwozR265813-621	SZ120401	G1
GALrwozR265814-631	SZ060607	G1
GALrwozR265815-642	SZ090108	G1
GALrwozR265816-646	SZ060308	G1
GALrwozR265817-656	SZ080804	G1
GALrwozR265818-701	SZ080803	G1
GALrwozR265819-607	SZ120708	G1
GALrwozR265820-612	SZ041007	G1
GALrwozR265821-622	SZ051005	G1
GALrwozR265822-632	SZ060606	G1
GALrwozR265823-643	SZ080601	G1
GALrwozR265824-648	SZ071003	G1
GALrwozR265825-657	SZ080708	G1
GALrwozR265826-704	SZ090602	G1
GALrwozR265827-401	SZ080904	G1
GALrwozR265828-402	SZ080305	G1
GALrwozR265829-403	SZ110902	G1
GALrwozR265830-404	SZ080707	G1
GALrwozR265831-405	SZ070107	G1
GALrwozR265832-406	SZ050402	G1
GALrwozR265833-407	SZ060706	G1
GALrwozR265834-409	SZ030807	G1
GALrwozR265835-410	SZ020708	G1
GALrwozR265836-411	SZ061006	G1
GALrwozR265837-412	SZ040806	G1
GALrwozR265838-413	SZ090607	G1
GALrwozR265839-414	SZ020801	G1
GALrwozR265840-415	SZ090808	G1
GALrwozR265841-416	SZ010101	G1
GALrwozR265842-602	SZ010304	G1
GALrwozR265843-603	SZ081003	G1
GALrwozR265844-604	SZ030907	G1
GALrwozR265845-605	SZ030604	G1
GALrwozR265846-610	SZ020402	G1
GALrwozR265847-616	SZ110401	G1
GALrwozR265848-618	SZ080406	G1
GALrwozR265849-619	SZ051008	G1
GALrwozR265850-620	SZ080206	G1
GALrwozR265851-625	SZ090206	G1
GALrwozR265853-627	SZ030306	G1
GALrwozR265854-628	SZ110105	G1
GALrwozR265855-629	SZ100804	G1
GALrwozR265856-630	SZ010903	G1
GALrwozR265857-635	SZ010204	G1
GALrwozR265858-636	SZ040702	G1
GALrwozR265859-637	SZ130502	G1
GALrwozR265860-639	SZ060208	G1
GALrwozR265861-640	SZ090104	G1
GALrwozR265862-650	SZ120603	G1
GALrwozR265863-651	SZ110306	G1
GALrwozR265864-652	SZ070603	G1
GALrwozR265865-653	SZ070108	G1
GALrwozR265866-654	SZ030307	G1
GALrwozR265867-659	SZ050203	G1
GALrwozR265868-660	SZ050303	G1
GALrwozR265869-661	SZ110104	G1
GALrwozR265870-662	SZ090507	G1
GALrwozR265871-663	SZ040707	G1
GALrwozR265872-664	SZ070406	G1
GALrwozR265873-665	SZ080408	G1
GALrwozR265874-666	SZ070802	G1
GALrwozR265875-667	SZ100606	G1
GALrwozR265876-668	SZ296C	G1
GALrwozR265877-669	SZ030203	G1
GALrwozR265878-670	SZ090906	G1
GALrwozR265879-671	SZ100402	G1
GALrwozR265880-672	SZ130106	G1
GALrwozR265881-673	SZ110207	G1
GALrwozR265882-674	SZ060503	G1
GALrwozR265883-675	SZ020403	G1
GALrwozR265884-676	SZ050601	G1
GALrwozR265885-678	SZ020502	G1
GALrwozR265886-679	SZ040504	G1
GALrwozR265887-681	SZ070903	G1
GALrwozR265888-682	SZ020503	G1
GALrwozR265889-683	SZ120904	G1
GALrwozR265890-684	SZ110402	G1
GALrwozR265891-685	SZ070101	G1
GALrwozR265892-686	SZ071001	G1
GALrwozR265893-687	SZ041008	G1
GALrwozR265894-688	SZ060504	G1
GALrwozR265895-690	SZ110707	G1
GALrwozR265896-691	SZ100907	G1
GALrwozR265897-692	SZ100801	G1
GALrwozR265898-693	SZ130208	G1
GALrwozR265899-695	SZ040304	G1
GALrwozR265900-703	SZ020806	G1
GALrwozR265901-706	SZ120308	G1
GALrwozR265902-707	SZ040704	G1
GALrwozR265903-709	SZ060507	G1
GALrwozR265904-732	SZ050406	G1
GALrwozR265905-762	SZ090501	G1
GALrwozR265906-608	SZ050108	G1
GALrwozR265907-609	SZ100307	G1
GALrwozR265908-613	SZ040508	G1
GALrwozR265909-614	SZ080103	G1
GALrwozR265910-623	SZ040904	G1
GALrwozR265911-624	SZ030107	G1
GALrwozR265912-633	SZ010107	G1
GALrwozR265913-634	SZ011007	G1
GALrwozR265914-645	SZ050202	G1
GALrwozR265915-649	SZ040807	G1
GALrwozR265916-658	SZ090203	G1
GALrwozR265917-702	SZ100601	G1
GALrwozR265918-708	SZ070607	G1
GALrwozR265919-710	SZ080207	G1
GALrwozR265920-713	SZ121008	G1
GALrwozR265921-714	SZ020506	G1
GALrwozR265922-716	SZ020104	G1
GALrwozR265923-717	SZ150C	G1
GALrwozR265924-718	SZ010305	G1
GALrwozR265925-719	SZ010804	G1
GALrwozR265926-720	SZ090605	G1
GALrwozR265927-721	SZ091006	G1
GALrwozR265928-722	SZ150	G1
GALrwozR265929-723	SZ228	G1
GALrwozR265930-724	SZ252	G1
