lib	name	group
PLAtgbyR289097-679	SK0637A	G1
PLAtgbyR289098-681	SK0638A	G1
PLAtgbyR289099-682	SK0639A	G1
PLAtgbyR289100-683	SK0640A	G1
PLAtgbyR289101-684	SK0641A	G1
PLAtgbyR289102-685	SK0642A	G1
PLAtgbyR289103-686	SK0643A	G1
PLAtgbyR289104-687	SK0644A	G1
PLAtgbyR289105-688	SK0645A	G1
PLAtgbyR289106-690	SK0646A	G1
PLAtgbyR289107-691	SK0647A	G1
PLAtgbyR289108-692	SK0648A	G1
PLAtgbyR289109-693	SK0649A	G1
PLAtgbyR289110-695	SK0650A	G1
PLAtgbyR289111-703	SK0651A	G1
PLAtgbyR289112-706	SK0652A	G1
PLAtgbyR289113-707	SK0653A	G1
PLAtgbyR289114-709	SK0654A	G1
PLAtgbyR289115-732	SK0655A	G1
PLAtgbyR289116-762	SK0656A	G1
PLAtgbyR289117-606	SK0657A	G1
PLAtgbyR289118-611	SK0658A	G1
PLAtgbyR289119-621	SK0659A	G1
PLAtgbyR289120-631	SK0660A	G1
PLAtgbyR289121-642	SK0661A	G1
PLAtgbyR289122-646	SK0662A	G1
PLAtgbyR289123-656	SK0663A	G1
PLAtgbyR289124-701	SK0664A	G1
PLAtgbyR289125-607	SK0665A	G1
PLAtgbyR289126-612	SK0666A	G1
PLAtgbyR289127-622	SK0667A	G1
PLAtgbyR289128-632	SK0668A	G1
PLAtgbyR289129-643	SK0669A	G1
PLAtgbyR289130-648	SK0670A	G1
PLAtgbyR289131-657	SK0671A	G1
PLAtgbyR289132-704	SK0672A	G1
PLAtgbyR289133-401	SK0673A	G1
PLAtgbyR289134-402	SK0674A	G1
PLAtgbyR289135-403	SK0675A	G1
PLAtgbyR289136-404	SK0676A	G1
PLAtgbyR289137-405	SK0677A	G1
PLAtgbyR289138-406	SK0678A	G1
PLAtgbyR289139-407	SK0679A	G1
PLAtgbyR289140-409	SK0680A	G1
PLAtgbyR289141-410	SK0681A	G1
PLAtgbyR289142-411	SK0682A	G1
PLAtgbyR289143-412	SK0683A	G1
PLAtgbyR289144-413	SK0684A	G1
PLAtgbyR289145-414	SK0685A	G1
PLAtgbyR289146-415	SK0686A	G1
PLAtgbyR289147-416	SK0687A	G1
PLAtgbyR289148-602	SK0688A	G1
PLAtgbyR289149-603	SK0689A	G1
PLAtgbyR289150-604	SK0690A	G1
PLAtgbyR289151-605	SK0691A	G1
PLAtgbyR289152-610	SK0692A	G1
PLAtgbyR289153-616	SK0694A	G1
PLAtgbyR289154-618	SK0695A	G1
PLAtgbyR289155-619	SK0696A	G1
PLAtgbyR289156-620	SK0697A	G1
PLAtgbyR289157-625	SK0698A	G1
PLAtgbyR289158-626	SK0699A	G1
PLAtgbyR289159-627	SK0700A	G1
PLAtgbyR289160-628	SK0701A	G1
PLAtgbyR289161-629	SK0702A	G1
PLAtgbyR289162-630	SK0703A	G1
PLAtgbyR289163-635	SK0704A	G1
PLAvogjR290539-606	SK0705A	G1
PLAvogjR290540-611	SK0706A	G1
PLAvogjR290541-621	SK0707A	G1
PLAvogjR290542-631	SK0708A	G1
PLAvogjR290543-642	SK0709A	G1
PLAvogjR290544-646	SK0710A	G1
PLAvogjR290545-656	SK0711A	G1
PLAvogjR290546-701	SK0712A	G1
PLAvogjR290547-607	SK0714A	G1
PLAvogjR290548-612	SK0715A	G1
PLAvogjR290549-622	SK0716A	G1
PLAvogjR290550-632	SK0717A	G1
PLAvogjR290551-643	SK0718A	G1
PLAvogjR290552-648	SK0719A	G1
PLAvogjR290553-657	SK0720A	G1
PLAvogjR290554-704	SK0721A	G1
PLAvogjR290555-401	SK0722A	G1
PLAvogjR290556-402	SK0723A	G1
PLAvogjR290557-403	SK0724A	G1
PLAvogjR290558-404	SK0725A	G1
PLAvogjR290559-405	SK0726A	G1
PLAvogjR290560-406	SK0727A	G1
PLAvogjR290562-409	SK0728A	G1
PLAvogjR290563-410	SK0729A	G1
PLAvogjR290564-411	SK0730A	G1
PLAvogjR290565-412	SK0731A	G1
PLAvogjR290566-413	SK0732A	G1
PLAvogjR290567-414	SK0733A	G1
PLAvogjR290568-415	SK0734A	G1
PLAvogjR290569-416	SK0735A	G1
PLAvogjR290570-602	SK0736A	G1
PLAvogjR290571-603	SK0737A	G1
PLAvogjR290572-604	SK0738A	G1
PLAvogjR290573-605	SK0739A	G1
PLAvogjR290574-610	SK0740A	G1
PLAvogjR290575-616	SK0741A	G1
PLAvogjR290576-618	SK0742A	G1
PLAvogjR290577-619	SK0743A	G1
PLAvogjR290578-620	SK0744A	G1
PLAvogjR290579-625	SK0745A	G1
PLAvogjR290580-626	SK0746A	G1
PLAvogjR290581-627	SK0747A	G1
PLAvogjR290582-628	SK0748A	G1
PLAvogjR290583-629	SK0749A	G1
PLAvogjR290584-630	SK0750A	G1
PLAvogjR290585-635	SK0751A	G1
PLAvogjR290586-636	SK0752A	G1
PLAvogjR290587-637	SK0753A	G1
PLAvogjR290588-639	SK0754A	G1
PLAvogjR290589-640	SK0755A	G1
PLAvogjR290590-650	SK0756A	G1
PLAvogjR290591-651	SK0757A	G1
PLAvogjR290592-652	SK0758A	G1
PLAvogjR290593-653	SK0759A	G1
PLAvogjR290594-654	SK0760A	G1
PLAvogjR290595-659	SK0761A	G1
PLAvogjR290596-660	SK0762A	G1
PLAvogjR290597-661	SK0763A	G1
PLAvogjR290598-662	SK0764A	G1
PLAvogjR290599-663	SK0765A	G1
PLAvogjR290600-664	SK0766A	G1
PLAvogjR290601-665	SK0767A	G1
PLAvogjR290602-666	SK0768A	G1
PLAvogjR290603-667	SK0769A	G1
PLAvogjR290604-668	SK0770A	G1
PLAvogjR290605-669	SK0771A	G1
PLAvogjR290606-670	SK0772A	G1
PLAvogjR290607-671	SK0773A	G1
PLAvogjR290608-672	SK0774A	G1
PLAvogjR290609-673	SK0775A	G1
PLAvogjR290610-674	SK0776A	G1
PLAvogjR290611-675	SK0777A	G1
PLAvogjR290612-676	SK0778A	G1
PLAvogjR290613-678	SK0779A	G1
PLAvogjR290614-679	SK0780A	G1
PLAvogjR290615-681	SK0781A	G1
PLAvogjR290616-682	SK0782A	G1
PLAvogjR290617-683	SK0783A	G1
PLAvogjR290618-684	SK0784A	G1
PLAvogjR290619-685	SK0785A	G1
PLAvogjR290620-686	SK0786A	G1
PLAvogjR290621-687	SK0787A	G1
PLAvogjR290622-688	SK0788A	G1
PLAvogjR290623-690	SK0789A	G1
PLAvogjR290624-691	SK0790A	G1
PLAvogjR290625-692	SK0791A	G1
PLAvogjR290626-693	SK0792A	G1
PLAvogjR290627-695	SK0793A	G1
PLAvogjR290628-703	SK0794A	G1
PLAvogjR290629-706	SK0795A	G1
PLAvogjR290630-707	SK0796A	G1
PLAvogjR290631-709	SK0797A	G1
PLAvogjR290632-732	SK0798A	G1
PLAvogjR290633-762	SK0799A	G1
PLAvogjR290634-401	SK0800A	G1
PLAvogjR290635-402	SK0801A	G1
PLAvogjR290636-403	SK0802A	G1
PLAvogjR290637-404	SK0803A	G1
PLAvogjR290638-405	SK0804A	G1
PLAvogjR290639-406	SK0805A	G1
PLAvogjR290640-407	SK0806A	G1
PLAvogjR290641-409	SK0807A	G1
PLAvogjR290642-410	SK0808A	G1
PLAvogjR290643-411	SK0809A	G1
PLAvogjR290644-412	SK0810A	G1
PLAvogjR290645-413	SK0811A	G1
PLAvogjR290646-414	SK0812A	G1
PLAvogjR290647-415	SK0813A	G1
PLAvogjR290648-416	SK0814A	G1
PLAvogjR290649-602	SK0815A	G1
PLAvogjR290650-603	SK0816A	G1
PLAvogjR290651-604	SK0817A	G1
PLAvogjR290652-605	SK0818A	G1
PLAvogjR290653-607	SK0819A	G1
PLAvogjR290654-608	SK0820A	G1
PLAvogjR290655-609	SK0821A	G1
PLAvogjR290656-610	SK0822A	G1
PLAvogjR290657-611	SK0823A	G1
PLAvogjR290658-612	SK0824A	G1
PLAvogjR290659-613	SK0825A	G1
PLAvogjR290660-614	SK0826A	G1
PLAvogjR290661-616	SK0827A	G1
PLAvogjR290662-618	SK0828A	G1
PLAvogjR290663-619	SK0829A	G1
PLAvogjR290664-620	SK0830A	G1
PLAvogjR290665-621	SK0831A	G1
PLAvogjR290666-622	SK0832A	G1
PLAvogjR290667-623	SK0833A	G1
PLAvogjR290668-624	SK0834A	G1
PLAvogjR290669-625	SK0835A	G1
PLAvogjR290670-626	SK0836A	G1
PLAvogjR290671-627	SK0837A	G1
PLAvogjR290672-628	SK0838A	G1
PLAvogjR290673-629	SK0839A	G1
PLAvogjR290674-630	SK0840A	G1
PLAvogjR290675-631	SK0841A	G1
PLAvogjR290676-632	SK0842A	G1
PLAvogjR290677-633	SK0843A	G1
PLAvogjR290678-634	SK0844A	G1
PLAvogjR290679-635	SK0845A	G1
PLAvogjR290680-636	SK0846A	G1
PLAvogjR290681-637	SK0847A	G1
PLAvogjR290682-639	SK0848A	G1
PLAvogjR290683-640	SK0849A	G1
PLAvogjR290684-642	SK0850A	G1
PLAvogjR290685-643	SK0851A	G1
PLAvogjR290686-645	SK0852A	G1
PLAvogjR290687-646	SK0853A	G1
PLAvogjR290688-648	SK0854A	G1
PLAvogjR290690-650	SK0855A	G1
PLAvogjR290691-651	SK0856A	G1
PLAvogjR290692-652	SK0857A	G1
PLAvogjR290693-665	SK0858A	G1
PLAvogjR290694-686	SK0859A	G1
PLAvogjR290695-693	SK0860A	G1
PLAvogjR290696-704	SK0861A	G1
PLAvogjR290697-709	SK0862A	G1
PLAvogjR290698-732	SK0863A	G1
PLAvogjR290699-762	SK0864A	G1
PLAvogjR290700-653	SK0865A	G1
PLAvogjR290701-654	SK0866A	G1
PLAvogjR290702-656	SK0867A	G1
PLAvogjR290703-657	SK0868A	G1
PLAvogjR290704-658	SK0869A	G1
PLAvogjR290705-659	SK0870A	G1
PLAvogjR290706-660	SK0871A	G1
PLAvogjR290707-661	SK0872A	G1
PLAvogjR290708-662	SK0873A	G1
PLAvogjR290709-663	SK0874A	G1
PLAvogjR290710-664	SK0875A	G1
PLAvogjR290711-666	SK0876A	G1
PLAvogjR290712-667	SK0877A	G1
PLAvogjR290713-668	SK0878A	G1
PLAvogjR290714-669	SK0879A	G1
PLAvogjR290715-670	SK0880A	G1
PLAvogjR290716-671	SK0881A	G1
PLAvogjR290717-672	SK0882A	G1
PLAvogjR290718-673	SK0883A	G1
PLAvogjR290719-674	SK0884A	G1
PLAvogjR290720-675	SK0885A	G1
PLAvogjR290721-676	SK0886A	G1
PLAvogjR290722-678	SK0887A	G1
PLAvogjR290723-679	SK0888A	G1
PLAvogjR290724-681	SK0889A	G1
PLAvogjR290725-682	SK0890A	G1
PLAvogjR290726-683	SK0891A	G1
PLAvogjR290727-684	SK0892A	G1
PLAvogjR290728-685	SK0893A	G1
PLAvogjR290729-401	SK0894A	G1
PLAvogjR290730-402	SK0895A	G1
PLAvogjR290731-403	SK0896A	G1
PLAvogjR290732-404	SK0897A	G1
PLAvogjR290733-405	SK0898A	G1
PLAvogjR290734-406	SK0899A	G1
PLAvogjR290735-407	SK0900A	G1
PLAvogjR290736-409	SK0901A	G1
PLAvogjR290737-410	SK0902A	G1
PLAvogjR290738-411	SK0903A	G1
PLAvogjR290739-412	SK0904A	G1
PLAvogjR290740-413	SK0905A	G1
PLAvogjR290741-414	SK0906A	G1
PLAvogjR290742-415	SK0907A	G1
PLAvogjR290743-416	SK0908A	G1
PLAvogjR290744-602	SK0909A	G1
PLAvogjR290745-603	SK0910A	G1
PLAvogjR290746-604	SK0911A	G1
PLAvogjR290747-605	SK0912A	G1
PLAvogjR290748-607	SK0913A	G1
PLAvogjR290749-608	SK0914A	G1
PLAvogjR290750-609	SK0915A	G1
PLAvogjR290751-610	SK0916A	G1
PLAvogjR290752-611	SK0917A	G1
PLAvogjR290753-612	SK0918A	G1
PLAvogjR290754-613	SK0919A	G1
PLAvogjR290755-614	SK0920A	G1
PLAvogjR290756-616	SK0921A	G1
PLAvogjR290757-618	SK0922A	G1
PLAvogjR290758-619	SK0923A	G1
PLAvogjR290759-620	SK0924A	G1
PLAvogjR290760-621	SK0925A	G1
PLAvogjR290761-622	SK0926A	G1
PLAvogjR290762-623	SK0927A	G1
PLAvogjR290763-624	SK0928A	G1
PLAvogjR290764-625	SK0929A	G1
PLAvogjR290765-626	SK0930A	G1
PLAvogjR290766-627	SK0931A	G1
PLAvogjR290767-628	SK0932A	G1
PLAvogjR290768-629	SK0933A	G1
PLAvogjR290769-630	SK0934A	G1
PLAvogjR290770-631	SK0935A	G1
PLAvogjR290771-632	SK0936A	G1
PLAvogjR290772-633	SK0937A	G1
PLAvogjR290773-634	SK0938A	G1
PLAvogjR290774-635	SK0939A	G1
PLAvogjR290775-636	SK0940A	G1
PLAvogjR290776-637	SK0941A	G1
PLAvogjR290777-639	SK0942A	G1
PLAvogjR290779-642	SK0943A	G1
PLAvogjR290780-643	SK0944A	G1
PLAvogjR290781-645	SK0945A	G1
PLAvogjR290782-646	SK0946A	G1
PLAvogjR290783-648	SK0947A	G1
PLAvogjR290784-649	SK0948A	G1
PLAvogjR290785-650	SK0949A	G1
PLAvogjR290786-651	SK0950A	G1
PLAvogjR290787-652	SK0951A	G1
PLAvogjR290788-665	SK0952A	G1
PLAvogjR290789-686	SK0953A	G1
PLAvogjR290790-693	SK0954A	G1
PLAvogjR290791-704	SK0955A	G1
PLAvogjR290792-709	SK0956A	G1
PLAvogjR290793-732	SK0957A	G1
PLAvogjR290794-762	SK0958A	G1
PLAvogjR290795-687	SK0959A	G1
PLAvogjR290796-688	SK0960A	G1
PLAvogjR290797-690	SK0961A	G1
PLAvogjR290798-691	SK0962A	G1
PLAvogjR290799-692	SK0963A	G1
PLAvogjR290800-695	SK0964A	G1
PLAvogjR290801-701	SK0965A	G1
PLAvogjR290802-703	SK0966A	G1
PLAvogjR290803-706	SK0967A	G1
PLAvogjR290804-707	SK0968A	G1
PLAvogjR290805-708	SK0969A	G1
PLAvogjR290806-710	SK0970A	G1
PLAvogjR290807-713	SK0971A	G1
PLAvogjR290808-714	SK0972A	G1
PLAvogjR290809-716	SK0973A	G1
PLAvogjR290810-717	SK0974A	G1
PLAvogjR290811-719	SK0975A	G1
PLAvogjR290812-720	SK0976A	G1
PLAvogjR290813-723	SK0977A	G1
PLAvogjR290814-724	SK0978A	G1
PLAvogjR290815-728	SK0979A	G1
PLAvogjR290816-730	SK0980A	G1
PLAvogjR290817-731	SK0981A	G1
PLAvogjR290818-733	SK0982A	G1
PLAvogjR290819-734	SK0983A	G1
PLAvogjR290820-735	SK0984A	G1
PLAvogjR290821-736	SK0985A	G1
PLAvogjR290822-737	SK0986A	G1
PLAvogjR290823-739	SK0987A	G1
PLAvogjR290824-608	SK0988A	G1
PLAvogjR290825-609	SK0989A	G1
PLAvogjR290826-613	SK0990A	G1
PLAvogjR290827-614	SK0991A	G1
PLAvogjR290828-623	SK0992A	G1
PLAvogjR290829-624	SK0993A	G1
PLAvogjR290830-633	SK0994A	G1
PLAvogjR290831-634	SK0995A	G1
PLAvogjR290832-645	SK0996A	G1
PLAvogjR290833-649	SK0997A	G1
PLAvogjR290834-658	SK0998A	G1
PLAvogjR290835-702	SK0999A	G1
PLAvogjR290836-708	SK1000A	G1
PLAvogjR290837-710	SK1001A	G1
PLAvogjR290838-713	SK1002A	G1
PLAvogjR290839-714	SK1003A	G1
PLAvogjR290840-716	SK1004A	G1
PLAvogjR290841-717	SK1005A	G1
PLAvogjR290842-718	SK1006A	G1
PLAvogjR290843-719	SK1007A	G1
PLAvogjR290844-720	SK1008A	G1
PLAvogjR290845-721	SK1009A	G1
PLAvogjR290846-722	SK1010A	G1
PLAvogjR290847-723	SK1011A	G1
PLAvogjR290848-724	SK1012A	G1
PLAvogjR290849-726	SK1013A	G1
PLAvogjR290850-728	SK1014A	G1
PLAvogjR290851-729	SK1015A	G1
PLAvogjR290852-730	SK1016A	G1
PLAvogjR290853-731	SK1017A	G1
PLAvogjR290854-733	SK1018A	G1
PLAvogjR290855-734	SK1019A	G1
PLAvogjR290856-735	SK1020A	G1
PLAvogjR290857-736	SK1021A	G1
PLAvogjR290858-737	SK1022A	G1
PLAvogjR290859-738	SK1023A	G1
PLAvogjR290860-739	SK1024A	G1
PLAvogjR290861-740	SK1025A	G1
PLAvogjR290862-741	SK1026A	G1
PLAvogjR296183-606	SK1027A	G1
PLAvogjR296184-653	SK1028A	G1
PLAvogjR296185-654	SK1029A	G1
PLAvogjR296186-656	SK1030A	G1
PLAvogjR296187-657	SK1031A	G1
PLAvogjR296188-658	SK1032A	G1
PLAvogjR296189-659	SK1033A	G1
PLAvogjR296190-660	SK1034A	G1
PLAvogjR296191-661	SK1035A	G1
PLAvogjR296192-662	SK1036A	G1
PLAvogjR296193-663	SK1037A	G1
PLAvogjR296194-664	SK1038A	G1
PLAvogjR296195-666	SK1039A	G1
PLAvogjR296196-667	SK1040A	G1
PLAvogjR296197-668	SK1041A	G1
PLAvogjR296198-669	SK1042A	G1
PLAvogjR296199-670	SK1043A	G1
PLAvogjR296200-671	SK1044A	G1
PLAvogjR296201-672	SK1045A	G1
PLAvogjR296202-673	SK1046A	G1
PLAvogjR296203-674	SK1047A	G1
PLAvogjR296204-675	SK1048A	G1
PLAvogjR296205-676	SK1049A	G1
PLAvogjR296206-678	SK1050A	G1
PLAvogjR296207-679	SK1051A	G1
PLAvogjR296208-681	SK1052A	G1
PLAvogjR296209-682	SK1053A	G1
PLAvogjR296210-683	SK1054A	G1
PLAvogjR296211-684	SK1055A	G1
PLAvogjR296212-685	SK1056A	G1
PLAvogjR296213-687	SK1057A	G1
PLAvogjR296214-688	SK1058A	G1
PLAvogjR296215-690	SK1059A	G1
PLAvogjR296216-691	SK1060A	G1
PLAvogjR296217-692	SK1061A	G1
PLAvogjR296219-701	SK1062A	G1
PLAvogjR296220-702	SK1063A	G1
PLAvogjR296221-703	SK1064A	G1
PLAvogjR296222-706	SK1065A	G1
PLAvogjR296223-707	SK1066A	G1
PLAvogjR296224-708	SK1067A	G1
PLAvogjR296225-710	SK1068A	G1
PLAvogjR296226-713	SK1069A	G1
PLAvogjR296227-714	SK1070A	G1
PLAvogjR296228-716	SK1071A	G1
PLAvogjR296229-717	SK1072A	G1
PLAvogjR296230-718	SK1073A	G1
PLAvogjR296231-719	SK1074A	G1
PLAvogjR296232-720	SK1075A	G1
PLAvogjR296233-721	SK1076A	G1
PLAvogjR296234-722	SK1077A	G1
PLAvogjR296235-723	SK1078A	G1
PLAvogjR296236-724	SK1079A	G1
PLAvogjR296237-726	SK1080A	G1
PLAvogjR296238-728	SK1081A	G1
PLAvogjR296239-729	SK1082A	G1
PLAvogjR296240-730	SK1083A	G1
PLAvogjR296241-731	SK1084A	G1
PLAvogjR296242-733	SK1085A	G1
PLAvogjR296243-734	SK1086A	G1
PLAvogjR296244-735	SK1087A	G1
PLAvogjR296245-736	SK1088A	G1
PLAvogjR296246-737	SK1089A	G1
PLAvogjR296247-738	SK1090A	G1
PLAvogjR296248-739	SK1091A	G1
PLAvogjR296249-740	SK1092A	G1
PLAvogjR296250-741	SK1093A	G1
PLAvogjR296251-742	SK1094A	G1
PLAvogjR296252-743	SK1095A	G1
PLAvogjR296253-744	SK1096A	G1
PLAvogjR296254-746	SK1097A	G1
PLAvogjR296255-747	SK1098A	G1
PLAvogjR296256-748	SK1099A	G1
PLAvogjR296257-749	SK1100A	G1
PLAvogjR296258-750	SK1101A	G1
PLAvogjR296259-751	SK1102A	G1
PLAvogjR296260-752	SK1103A	G1
PLAvogjR296261-753	SK1104A	G1
PLAvogjR296262-754	SK1105A	G1
PLAvogjR296263-755	SK1106A	G1
PLAvogjR296264-756	SK1107A	G1
PLAvogjR296265-757	SK1108A	G1
PLAvogjR296266-758	SK1109A	G1
PLAvogjR296267-759	SK1110A	G1
PLAvogjR296268-760	SK1111A	G1
PLAvogjR296269-761	SK1112A	G1
PLAvogjR296270-764	SK1113A	G1
PLAvogjR296271-765	SK1114A	G1
PLAvogjR296272-766	SK1115A	G1
PLAvogjR296273-767	SK1116A	G1
PLAvogjR296274-768	SK1117A	G1
PLAvogjR296275-769	SK1118A	G1
PLAvogjR296276-770	SK1119A	G1
PLAvogjR296277-771	SK1120A	G1
PLAvogjR296278-401	SK1121A	G1
PLAvogjR296279-402	SK1122A	G1
PLAvogjR296280-403	SK1123A	G1
PLAvogjR296281-404	SK1124A	G1
PLAvogjR296282-405	SK1125A	G1
PLAvogjR296283-406	SK1126A	G1
PLAvogjR296284-407	SK1127A	G1
PLAvogjR296285-409	SK1128A	G1
PLAvogjR296286-410	SK1129A	G1
PLAvogjR296287-411	SK1130A	G1
PLAvogjR296288-412	SK1131A	G1
PLAvogjR296289-413	SK1132A	G1
PLAvogjR296290-414	SK1133A	G1
PLAvogjR296291-415	SK1134A	G1
PLAvogjR296292-416	SK1135A	G1
PLAvogjR296293-602	SK1136A	G1
PLAvogjR296294-603	SK1137A	G1
PLAvogjR296295-604	SK1138A	G1
PLAvogjR296296-605	SK1139A	G1
PLAvogjR296297-607	SK1140A	G1
PLAvogjR296298-608	SK1141A	G1
PLAvogjR296300-610	SK1142A	G1
PLAvogjR296301-611	SK1143A	G1
PLAvogjR296302-612	SK1144A	G1
PLAvogjR296303-613	SK1145A	G1
PLAvogjR296304-614	SK1146A	G1
PLAvogjR296305-616	SK1147A	G1
PLAvogjR296306-618	SK1148A	G1
PLAvogjR296307-619	SK1149A	G1
PLAvogjR296308-620	SK1150A	G1
PLAvogjR296309-621	SK1151A	G1
PLAvogjR296310-622	SK1152A	G1
PLAvogjR296311-623	SK1153A	G1
PLAvogjR296312-624	SK1154A	G1
PLAvogjR296313-625	SK1155A	G1
PLAvogjR296314-626	SK1156A	G1
PLAvogjR296315-627	SK1157A	G1
PLAvogjR296316-628	SK1158A	G1
PLAvogjR296317-629	SK1159A	G1
PLAvogjR296318-630	SK1160A	G1
PLAvogjR296319-631	SK1161A	G1
PLAvogjR296320-632	SK1162A	G1
PLAvogjR296321-633	SK1163A	G1
PLAvogjR296322-634	SK1164A	G1
PLAvogjR296323-635	SK1165A	G1
PLAvogjR296324-636	SK1166A	G1
PLAvogjR296325-637	SK1167A	G1
PLAvogjR296326-639	SK1168A	G1
PLAvogjR296327-640	SK1169A	G1
PLAvogjR296328-642	SK1170A	G1
PLAvogjR296329-643	SK1171A	G1
PLAvogjR296330-645	SK1172A	G1
PLAvogjR296331-646	SK1173A	G1
PLAvogjR296332-648	SK1174A	G1
PLAvogjR296333-649	SK1175A	G1
PLAvogjR296334-650	SK1176A	G1
PLAvogjR296335-651	SK1177A	G1
PLAvogjR296336-652	SK1178A	G1
PLAvogjR296337-665	SK1179A	G1
PLAvogjR296338-686	SK1180A	G1
PLAvogjR296339-693	SK1181A	G1
PLAvogjR296340-704	SK1182A	G1
PLAvogjR296341-709	SK1183A	G1
PLAvogjR296342-732	SK1184A	G1
PLAvogjR296343-762	SK1185A	G1
PLAvogjR296344-653	SK1186A	G1
PLAvogjR296345-654	SK1187A	G1
PLAvogjR296346-656	SK1188A	G1
PLAvogjR296347-657	SK1189A	G1
PLAvogjR296348-658	SK1190A	G1
PLAvogjR296349-659	SK1191A	G1
PLAvogjR296350-660	SK1192A	G1
PLAvogjR296351-661	SK1193A	G1
PLAvogjR296352-662	SK1194A	G1
PLAvogjR296353-663	SK1195A	G1
PLAvogjR296354-664	SK1196A	G1
PLAvogjR296355-666	SK1197A	G1
PLAvogjR296356-667	SK1198A	G1
PLAvogjR296357-668	SK1199A	G1
PLAvogjR296358-669	SK1200A	G1
PLAvogjR296359-670	SK1201A	G1
PLAvogjR296360-671	SK1202A	G1
PLAvogjR296361-672	SK1203A	G1
PLAvogjR296362-673	SK1204A	G1
PLAvogjR296363-674	SK1205A	G1
PLAvogjR296364-675	SK1206A	G1
PLAvogjR296365-676	SK1207A	G1
PLAvogjR296366-678	SK1208A	G1
PLAvogjR296367-679	SK1209A	G1
PLAvogjR296368-681	SK1210A	G1
PLAvogjR296369-682	SK1211A	G1
PLAvogjR296370-683	SK1212A	G1
PLAvogjR296371-684	SK1213A	G1
PLAvogjR296372-685	SK1214A	G1
PLAvogjR296373-401	SK1215A	G1
PLAvogjR296374-402	SK1216A	G1
PLAvogjR296375-403	SK1217A	G1
PLAvogjR296376-404	SK1218A	G1
PLAvogjR296377-405	SK1219A	G1
PLAvogjR296378-406	SK1220A	G1
PLAvogjR296379-407	SK1221A	G1
PLAvogjR296380-409	SK1222A	G1
PLAvogjR296381-410	SK1223A	G1
PLAvogjR296382-411	SK1224A	G1
PLAvogjR296383-412	SK1225A	G1
PLAvogjR296384-413	SK1226A	G1
PLAvogjR296385-414	SK1227A	G1
PLAvogjR296386-415	SK1228A	G1
PLAvogjR296387-416	SK1229A	G1
PLAvogjR296388-602	SK1230A	G1
PLAvogjR296389-603	SK1231A	G1
PLAvogjR296390-604	SK1232A	G1
PLAvogjR296391-605	SK1233A	G1
PLAvogjR296392-607	SK1234A	G1
PLAvogjR296393-608	SK1235A	G1
PLAvogjR296394-609	SK1236A	G1
PLAvogjR296395-610	SK1237A	G1
PLAvogjR296396-611	SK1238A	G1
PLAvogjR296397-612	SK1239A	G1
PLAvogjR296398-613	SK1240A	G1
PLAvogjR296399-614	SK1241A	G1
PLAvogjR296400-616	SK1242A	G1
PLAvogjR296401-618	SK1243A	G1
PLAvogjR296402-619	SK1244A	G1
PLAvogjR296403-620	SK1245A	G1
PLAvogjR296404-621	SK1246A	G1
PLAvogjR296405-622	SK1247A	G1
PLAvogjR296406-623	SK1248A	G1
PLAvogjR296407-624	SK1249A	G1
PLAvogjR296408-625	SK1250A	G1
PLAvogjR296409-626	SK1251A	G1
PLAvogjR296410-627	SK1252A	G1
PLAvogjR296411-628	SK1253A	G1
PLAvogjR296412-629	SK1254A	G1
PLAvogjR296413-630	SK1255A	G1
PLAvogjR296414-631	SK1256A	G1
PLAvogjR296415-632	SK1257A	G1
PLAvogjR296416-633	SK1258A	G1
PLAvogjR296417-634	SK1259A	G1
PLAvogjR296418-635	SK1260A	G1
PLAvogjR296419-636	SK1261A	G1
PLAvogjR296420-637	SK1262A	G1
PLAvogjR296421-639	SK1263A	G1
PLAvogjR296422-640	SK1264A	G1
PLAvogjR296423-642	SK1265A	G1
PLAvogjR296424-643	SK1266A	G1
PLAvogjR296425-645	SK1267A	G1
PLAvogjR296426-646	SK1268A	G1
PLAvogjR296427-648	SK1269A	G1
PLAvogjR296428-649	SK1270A	G1
PLAvogjR296429-650	SK1271A	G1
PLAvogjR296430-651	SK1272A	G1
PLAvogjR296431-652	SK1273A	G1
PLAvogjR296432-665	SK1274A	G1
PLAvogjR296433-686	SK1275A	G1
PLAvogjR296434-693	SK1276A	G1
PLAvogjR296435-704	SK1277A	G1
PLAvogjR296436-709	SK1278A	G1
PLAvogjR296437-732	SK1279A	G1
PLAvogjR296438-762	SK1280A	G1
PLAvogjR296439-687	SK1281A	G1
PLAvogjR296440-688	SK1282A	G1
PLAvogjR296441-690	SK1283A	G1
PLAvogjR296442-691	SK1284A	G1
PLAvogjR296443-692	SK1285A	G1
PLAvogjR296444-695	SK1286A	G1
PLAvogjR296445-701	SK1287A	G1
PLAvogjR296446-703	SK1288A	G1
PLAvogjR296447-706	SK1289A	G1
PLAvogjR296448-707	SK1290A	G1
PLAvogjR296449-708	SK1291A	G1
PLAvogjR296450-710	SK1292A	G1
PLAvogjR296451-713	SK1293A	G1
PLAvogjR296452-714	SK1294A	G1
PLAvogjR301836-667	SK1295A	G1
PLAvogjR296454-717	SK1296A	G1
PLAvogjR296456-720	SK1297A	G1
PLAvogjR296457-723	SK1298A	G1
PLAvogjR296458-724	SK1299A	G1
PLAvogjR296459-728	SK1300A	G1
PLAvogjR296460-730	SK1301A	G1
